Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
deaba6f9-a6ec-218f-6dc7-207a210885dd,17-01-1963,,999-58-4732,S99993840,X66548114X,Mr.,Kurtis994,Hoppe518,,,M,black,nonhispanic,M,Somerset  Massachusetts  US,497 Kuhlman Corner,Wareham,Massachusetts,Plymouth County,,41.73910855,-70.73893315,1451465.245,20513.085
1274aab1-2191-3796-dd29-d1f7f919d63c,21-08-1960,21-04-2019,999-38-5329,S99965498,X89851091X,Mr.,Elwood28,Lindgren255,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,985 Walsh Trace,Lynn,Massachusetts,Essex County,1901,42.49464628,-70.98126482,1681101.645,58469.565
5919a110-2ed3-1f03-1e41-36245a92f6a2,18-09-1951,05-12-2006,999-47-1617,S99936511,X1633067X,Mr.,Grady603,Rutherford999,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,869 Zieme Course Suite 28,Worcester,Massachusetts,Worcester County,1583,42.28671597,-71.81632634,2544960.443,38449.5675
dee615ed-08f1-976e-1576-a2b2fd2dcfa0,18-07-1946,26-02-2014,999-98-6803,S99967248,X36658663X,Mr.,Mariano761,Metz686,,,M,white,nonhispanic,M,Boston  Massachusetts  US,950 Rogahn Spur,Fairhaven,Massachusetts,Bristol County,,41.61154203,-70.86790465,222412.842,237883.458
9fe87de4-271d-0775-9319-858ac7f42a6f,06-02-1948,,999-92-1290,S99922900,X50179804X,Mr.,Freddie621,Erdman779,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,436 Jacobi Promenade,Plymouth,Massachusetts,Plymouth County,,41.8846531,-70.66238193,3008861.445,371335.0245
b44c935b-8498-871d-454c-df0785874753,26-06-1953,04-07-2008,999-86-9982,S99979427,X21597875X,Ms.,Avis183,Ankunding277,,,S,white,nonhispanic,F,Boston  Massachusetts  US,467 Okuneva Corner,Falmouth,Massachusetts,Barnstable County,2540,41.5557295,-70.58189543,2075033.423,290993.9075
85b3245b-919c-7552-8ab3-8fa82a35b178,07-06-1978,,999-65-4601,S99972629,X22540862X,Mrs.,Ulrike696,Bauch723,,Orn563,M,white,nonhispanic,F,Worcester  Massachusetts  US,600 Wyman Promenade Unit 60,Watertown,Massachusetts,Middlesex County,2472,42.40136677,-71.13077185,2306240.129,405128.221
53124209-6f60-0773-61ea-6580dc46b994,09-09-1965,,999-39-5632,S99925278,X23401194X,Mr.,Herbert830,Renner328,,,M,white,nonhispanic,M,Weweantic  Massachusetts  US,421 Lindgren Alley,Wellesley,Massachusetts,Norfolk County,,42.3293445,-71.24180484,1419447.463,10368.6375
20553b9e-2375-883a-0d5c-ba8ff4eceb1c,21-08-1960,,999-49-8102,S99920076,X69263274X,Mr.,Miquel905,Hettinger594,,,S,white,nonhispanic,M,North Scituate  Massachusetts  US,141 Herman Parade Suite 48,Lynn,Massachusetts,Essex County,1940,42.48896911,-70.99836486,1511611.908,525.4725
aeabbc7e-1f5f-91fe-ac34-52c1ceca0b6b,21-01-1951,,999-72-2913,S99996168,X42579767X,Mrs.,Claire652,Lakin515,,Kris249,M,white,nonhispanic,F,Sunderland  Massachusetts  US,579 McClure Estate Suite 93,Weymouth,Massachusetts,Norfolk County,2188,42.26831894,-70.91028442,2381836.303,966123.2875
a01f3f38-11eb-bf6b-02b6-26b8c38c6a0f,07-04-1999,,999-35-4669,S99913274,X68097435X,Ms.,Mallory926,Hills818,,,,white,nonhispanic,F,Brookline  Massachusetts  US,804 Conroy Burg Apt 71,Wellesley,Massachusetts,Norfolk County,2482,42.29722214,-71.32086304,571997.085,21363.645
0f14bd45-9faa-6216-31b1-d46e7f73d4fe,15-03-1970,,999-17-7415,S99983253,X41264183X,Mr.,Aurelio227,Wehner319,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,480 Keeling Gardens Unit 16,Lynn,Massachusetts,Essex County,1902,42.43922823,-70.93629411,1386164.392,4276.0575
cfe18543-90e5-87d3-7ab3-f4cf60850cc1,18-07-1946,,999-33-9812,S99942538,X54233582X,Mr.,Esteban536,Moore224,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,316 Veum Crossroad Unit 31,Fairhaven,Massachusetts,Bristol County,,41.61474387,-70.88437651,260317.4955,135289.4145
a3ccbf19-ad9a-7ae1-b926-ba3b0543fe1b,18-09-1951,,999-60-4264,S99920951,X3535542X,Mr.,Jesse626,Senger904,,,M,white,nonhispanic,M,Spencer  Massachusetts  US,554 Greenfelder Trailer,Worcester,Massachusetts,Worcester County,1610,42.21728659,-71.7859277,1874298.405,100902.9745
4b54af52-ee73-f8d0-beef-7c3d292b4ec6,26-06-1953,,999-47-2568,S99960415,X8198014X,Mrs.,Amee396,Hessel84,,Bahringer146,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,727 Yost Drive,Falmouth,Massachusetts,Barnstable County,,41.59249303,-70.664846,2981806.167,942535.7625
ddb90603-4bab-3548-62b4-b3e98e309448,05-02-1977,,999-44-9903,S99971360,X81699269X,Mrs.,Tillie335,Legros616,,Torp761,M,asian,nonhispanic,F,Sturbridge  Massachusetts  US,766 Boyle Frontage road,Littleton,Massachusetts,Middlesex County,,42.56066321,-71.53738517,1421803.236,184197.804
3aeeb943-ef6a-cbdd-b356-46c3af0cb805,22-12-1949,,999-54-7377,S99945875,X71990104X,Mr.,Chris95,Wisozk929,,,S,white,nonhispanic,M,Sudbury  Massachusetts  US,242 Legros Knoll,Plymouth,Massachusetts,Plymouth County,2360,41.91974219,-70.58344557,1831095.96,58250.47
6243fe0e-167e-8fb0-58b1-a87b1090443e,15-03-2013,,999-54-4844,,,,Madge238,Jones311,,,,white,nonhispanic,F,Arlington  Massachusetts  US,411 Gulgowski Byway,Whitman,Massachusetts,Plymouth County,,42.09566648,-70.94935759,219017.14,209.01
81a92922-827e-bc33-f4af-69c383f4cf13,28-10-1980,09-12-2014,999-69-5447,S99974503,X56858701X,Mr.,Don899,Nitzsche158,,,M,black,nonhispanic,M,Brockton  Massachusetts  US,1090 Schaefer View,Boston,Massachusetts,Suffolk County,2124,42.24535477,-71.08329563,813675.1625,17177.7675
67107cd9-d6ed-6020-e1c2-a16e8e613242,17-11-1938,,999-54-1634,S99934155,X10101321X,Mrs.,Sierra982,Marquardt819,,Hintz995,M,white,nonhispanic,F,Dracut  Massachusetts  US,721 Raynor Corner Suite 73,Plainville,Massachusetts,Norfolk County,,42.03401081,-71.34948117,731902.291,952928.109
8206bd63-5dd4-cf3e-a29b-baa65e9a9429,22-04-1970,,999-56-1158,S99923975,X50334491X,Ms.,Anja508,Jakubowski832,,,S,white,nonhispanic,F,Methuen  Massachusetts  US,657 Haley Neck Suite 93,Greenfield,Massachusetts,Franklin County,,42.6637724,-72.55884439,2627885.033,15042.4875
d515a84c-6dce-4070-8794-d59b7c5cf2ca,27-10-2011,,999-64-1316,,,,Jeff859,Wehner319,,,,white,nonhispanic,M,Framingham  Massachusetts  US,1088 Hirthe Orchard Suite 25,Melrose,Massachusetts,Middlesex County,,42.47295879,-71.10122706,272386.39,56.22
2a48a5b5-97d4-63df-1172-524a47bc49b5,06-11-1966,,999-95-4766,S99945285,X85319795X,Mrs.,Emilie407,Nader710,,Moore224,M,white,nonhispanic,F,Uxbridge  Massachusetts  US,857 Kris Wall Unit 89,Yarmouth,Massachusetts,Barnstable County,,41.64307678,-70.22008509,2648660.183,949640.287
d3e4ad8c-11f2-14cf-28be-e4400b6caff1,28-10-1980,,999-11-5944,S99937538,X48999201X,Mr.,Merlin721,Paucek755,,,S,black,nonhispanic,M,Northborough  Massachusetts  US,901 Volkman Plaza Unit 68,Boston,Massachusetts,Suffolk County,2152,42.27487297,-71.03704023,1669415.95,0
25314ff5-8aa4-e3c1-e3d1-8947945764b8,08-12-1966,,999-16-5355,S99975355,X5703905X,Mrs.,Macie339,O'Connell601,,Leffler128,M,white,nonhispanic,F,Holden  Massachusetts  US,304 Deckow Glen,Norton,Massachusetts,Bristol County,,41.97125935,-71.19287704,2213963.978,24390.8925
ba94f61a-0555-03dc-c25a-33b62cec09be,04-11-1981,,999-28-2722,S99992994,X8537765X,Mrs.,Marylyn194,Botsford977,,Harris789,M,white,nonhispanic,F,Methuen  Massachusetts  US,145 Lang Parade,Somerville,Massachusetts,Middlesex County,2145,42.37913427,-71.14957725,1811204.519,258598.8615
4d270e33-418e-cae4-7057-0b366477ec76,10-12-1964,,999-30-3118,S99990763,X70770060X,Mr.,Brendon298,Hermann103,,,M,white,nonhispanic,M,Andover  Massachusetts  US,168 Schinner Ferry,Worcester,Massachusetts,Worcester County,1583,42.27512016,-71.82404555,1470987.007,2191.7325
25c76c36-e3b2-ece6-70e6-028b0f152e1f,14-07-1956,,999-18-9686,S99938389,X3078197X,Ms.,Delmy607,Auer97,,,S,hawaiian,nonhispanic,F,Boston  Massachusetts  US,470 Bartell Harbor,Belchertown,Massachusetts,Hampshire County,,42.32650393,-72.44367692,2179656.84,67804.14
9a03c829-2cca-1d7e-fc47-82b3814eadfa,10-06-1969,17-06-2021,999-31-4544,S99917024,X9809981X,Mrs.,Cathi439,Hodkiewicz467,,Walter473,M,white,nonhispanic,F,Waltham  Massachusetts  US,212 Larkin Plaza Suite 88,Shirley,Massachusetts,Middlesex County,1464,42.58075915,-71.65274108,2460793.589,558018.9515
75e3925c-8fb9-cba5-a5a9-2a144eb2ad5a,18-02-1944,,999-27-6335,S99962729,X80318860X,Mrs.,Ema785,Bosco882,,Schmeler639,M,white,nonhispanic,F,Boston  Massachusetts  US,549 Romaguera Run Unit 53,Northampton,Massachusetts,Hampshire County,1053,42.29518295,-72.63360847,361543.869,1193251.661
94ece286-bfa5-d195-26a7-70ada019e082,10-05-1993,,999-95-7075,S99940706,X58953026X,Ms.,Emilia403,Uribe503,,,S,white,hispanic,F,Kingston  Kingston  JM,354 Bartell Street,Boston,Massachusetts,Suffolk County,2109,42.34334318,-71.08507085,564439.1975,9556.1025
fee59556-c971-ebeb-3c39-8fda3470501e,02-03-2018,,999-72-8715,,,,Foster87,Stokes453,,,,white,nonhispanic,M,Quincy  Massachusetts  US,454 Kshlerin Dale Unit 53,Sturbridge,Massachusetts,Worcester County,1566,42.11873628,-71.96494382,99523.17,206.22
e083022c-b3ac-7ba2-b278-6c59099dc22a,21-09-2004,,999-46-4852,S99963807,,,Dirk334,Stehr398,,,,white,nonhispanic,M,Holbrook  Massachusetts  US,1022 Herman Road Unit 56,Weymouth,Massachusetts,Norfolk County,2190,42.18092114,-70.99977145,446850.605,3463.425
08886577-5a7a-7547-9249-4565e85d38b3,16-09-1998,,999-70-1089,S99934144,X60782368X,Ms.,Dominga527,Kuphal363,,,,white,nonhispanic,F,Palmer  Massachusetts  US,932 Pfannerstill Grove Apt 0,Belchertown,Massachusetts,Hampshire County,,42.26862332,-72.39268678,751954.59,499.65
798f8865-ab80-0353-df73-b87b1d1f4b8f,29-04-2012,,999-47-5206,,,,Brooks264,Rowe323,,,,white,nonhispanic,M,Brockton  Massachusetts  US,195 Ondricka Trailer,Chelmsford,Massachusetts,Middlesex County,,42.57651954,-71.3721748,29964.6325,12818.0175
ee1a72db-aa92-9377-48fa-f7d9f1f8443b,27-03-1974,,999-77-5034,S99948404,X55898106X,Mr.,Chung121,Stoltenberg489,,,M,black,nonhispanic,M,Arlington  Massachusetts  US,868 Waters Knoll Suite 25,Lancaster,Massachusetts,Worcester County,,42.49573997,-71.72037813,1970148.718,4196.3325
3cc17df4-192f-62a8-9459-af1cfcd1f0d3,07-05-1999,,999-71-1856,S99914936,X72860295X,Mr.,Guillermo498,Vallejo39,,,,black,nonhispanic,M,Portsmouth  Saint John Parish  DM,872 Hagenes Mission Suite 9,Boston,Massachusetts,Suffolk County,2116,42.31671794,-71.08006932,561462.6525,2648.1675
62767100-3af3-e021-1ad2-db9509f743a2,17-07-2009,,999-95-3276,,,,Anh979,Schaden604,,,,white,nonhispanic,F,Boston  Massachusetts  US,566 Funk Crossing,Pittsfield,Massachusetts,Berkshire County,1201,42.45566444,-73.26510781,245393.31,5882.34
9857903a-c631-ab62-5672-438625f232c9,20-12-2008,,999-26-2934,,,,Felice694,Rodriguez71,,,,white,nonhispanic,F,Brockton  Massachusetts  US,604 Brekke Haven,Revere,Massachusetts,Suffolk County,2151,42.38289395,-70.98788535,309989.9175,133.8825
05a464a6-172a-3ad5-f4df-6a73ce4ad12e,12-10-1956,,999-71-4347,S99932399,X49345020X,Mr.,Otis335,Koelpin146,MD,,M,white,nonhispanic,M,Billerica  Massachusetts  US,727 Kassulke Green,Haverhill,Massachusetts,Essex County,1835,42.75628644,-71.08925823,1648834.455,1131.465
d637aa7b-6fbc-ef23-c55a-d9c33b3d376d,17-05-1993,,999-79-7737,S99965524,X49864830X,Ms.,Zona368,Koss676,,,S,hawaiian,nonhispanic,F,Newburyport  Massachusetts  US,618 Glover Plaza,Amesbury,Massachusetts,Essex County,,42.88794238,-70.91968982,1545083.116,150843.3945
65c925be-8fda-2bf1-6702-4fcbcb725628,10-06-1969,,999-74-6711,S99941455,X64368863X,Mrs.,Alayna598,Beier427,,Kuvalis369,M,white,nonhispanic,F,Middleborough Center  Massachusetts  US,309 McCullough Lane Unit 61,Shirley,Massachusetts,Middlesex County,1464,42.5533853,-71.64899758,1982581.436,574751.334
e3ca21de-75e7-39fa-b0fa-fc4341e1c54e,18-04-1980,,999-48-8742,S99966409,X41136984X,Mrs.,Angelyn934,Mills423,,Reilly981,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,508 Lynch Row,Holliston,Massachusetts,Middlesex County,,42.16105076,-71.47724311,1085948.398,1865.0625
1c24cec5-666c-53eb-c347-151c9bafd16f,11-06-1990,,999-35-7900,S99912542,X27082197X,Mr.,Rickie717,Nienow652,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,650 Jacobi Bay,New Bedford,Massachusetts,Bristol County,2747,41.59673675,-70.86494514,818366.715,12376.395
66b8b86c-78b6-85c4-f210-1b08d624a6d6,23-05-1994,,999-29-9802,S99940594,X45516952X,Mr.,Jorge203,Kertzmann286,,,S,black,nonhispanic,M,Concord  Massachusetts  US,581 Sawayn Trace,Revere,Massachusetts,Suffolk County,2151,42.4310541,-70.9556776,90393.918,47194.442
947b0cd0-6fb9-24b2-4a72-2e418ff0eb65,14-06-1975,,999-68-3840,S99945957,X85646624X,Mrs.,Malena136,Bashirian201,,Williamson769,M,black,nonhispanic,F,Cambridge  Massachusetts  US,117 King Corner,Arlington,Massachusetts,Middlesex County,,42.40889749,-71.17132313,1732493.812,35731.3575
3c12e36b-510d-741d-e438-5c0579f9721f,24-05-1968,,999-72-6032,S99933678,X10779252X,Mrs.,Soo315,Smitham825,,Runolfsdottir785,M,black,nonhispanic,F,Bedford  Massachusetts  US,1093 Purdy Mall Unit 47,Lynn,Massachusetts,Essex County,1902,42.53795685,-71.02683722,180772.0705,293779.3395
3bdbba38-5748-915e-5dc0-7cdcf66754d2,16-05-2004,,999-84-2483,S99976313,,,Jackie93,Runolfsson901,,,,white,hispanic,M,Dartmouth  Massachusetts  US,545 Kovacek Track Unit 60,Whitman,Massachusetts,Plymouth County,,42.10239963,-70.97703026,426590.3525,2219.6175
49b2eb30-3376-3e26-e774-08e40c0ca44a,23-10-1960,,999-11-1331,S99999603,X60457114X,Ms.,Cythia210,Crist667,,,S,white,nonhispanic,F,East Brookfield  Massachusetts  US,578 Metz Route,Westfield,Massachusetts,Hampden County,,42.09133852,-72.78491691,2047056.417,1183565.793
4602928a-c165-443d-8d76-54ef0162f24f,18-08-1975,17-11-2006,999-61-9421,S99933947,X17457310X,Mr.,Bradly656,Schneider199,,,M,black,nonhispanic,M,North Attleborough  Massachusetts  US,508 Hand Village Suite 80,Townsend,Massachusetts,Middlesex County,1469,42.6497406,-71.73784231,782845.5725,2836.4475
28d9ebc1-9a62-4c80-019f-ff3e32229532,27-09-1983,,999-56-3903,S99985310,X40584811X,Mr.,Olin642,Shanahan202,,,M,white,nonhispanic,M,Scituate  Massachusetts  US,1019 Rath Path Unit 24,Newton,Massachusetts,Middlesex County,2467,42.2827519,-71.18419889,963576.6825,232.1475
ec3c4200-341e-dc28-d580-cf6f78d90897,09-02-2021,,999-96-7101,,,,Miguel815,Keebler762,,,,white,nonhispanic,M,Lynn  Massachusetts  US,794 Bailey Orchard,Weymouth,Massachusetts,Norfolk County,,42.24132061,-70.95006635,24925.29,109.35
1a3c4dbc-9cf9-3967-ac48-389057e4f2aa,23-11-2014,,999-69-7819,,,,Billie243,Grady603,,,,white,nonhispanic,M,Newton  Massachusetts  US,433 DuBuque Promenade Unit 71,Andover,Massachusetts,Essex County,,42.67871289,-71.19186872,171579.6,353.34
8c94d0d5-50f7-81df-e025-87ed3a46075a,20-09-1970,,999-98-2553,S99934737,X66472070X,Mrs.,Leda374,Swaniawski813,,Purdy2,M,white,nonhispanic,F,Boston  Massachusetts  US,773 Huel Fork,Hardwick,Massachusetts,Worcester County,,42.31484614,-72.23565918,2120363.153,607779.9275
720f6209-ee05-b675-ee87-8de4b8d3919d,01-11-2015,,999-58-2610,,,,Shad704,Jones311,,,,white,nonhispanic,M,Lynn  Massachusetts  US,741 Boehm Rapid,North Attleborough,Massachusetts,Bristol County,,41.94134264,-71.34360893,158711.09,206.22
41aa16da-a60c-243b-5f97-eae742c63c68,19-02-1999,,999-76-2694,S99937328,X79656793X,Ms.,Drucilla444,Kshlerin58,,,,white,nonhispanic,F,Methuen  Massachusetts  US,453 Lehner Rue Apt 16,Boston,Massachusetts,Suffolk County,2152,42.30720704,-71.15686242,671066.3125,101098.7075
5a766b6a-5ed3-9281-386e-10c3fe75a263,29-10-1978,,999-95-7242,S99933393,X48996510X,Ms.,Isabelle619,Runte676,,,S,white,nonhispanic,F,Medford  Massachusetts  US,158 Dicki Path Apt 40,Sandwich,Massachusetts,Barnstable County,2563,41.75166293,-70.45248738,2783676.399,494492.791
3fc211a5-042f-1332-2d89-62e21dde2e6b,26-08-1978,,999-28-3757,S99911034,X33736072X,Mr.,Renato359,Bechtelar572,,,S,white,nonhispanic,M,North Attleborough  Massachusetts  US,1055 Hilpert Viaduct,Boston,Massachusetts,Suffolk County,2135,42.35865556,-71.06555273,1040172.52,1628.43
4773d311-a4f3-56a3-46aa-522da4d4743b,30-12-2002,,999-24-6131,S99915877,,Ms.,María José279,Duarte203,,,,white,hispanic,F,Bogota  Bogota  CO,563 Raynor Park,Cambridge,Massachusetts,Middlesex County,,42.40797933,-71.16920188,475482.595,267.465
1b8984f4-0ea2-8bbc-2d7e-c04143277477,20-03-1997,,999-86-9037,S99946258,X46807652X,Mr.,Leroy603,Rippin620,,,,asian,nonhispanic,M,Haiphong  Kiến An  VN,149 Purdy Brook,Boston,Massachusetts,Suffolk County,2203,42.37098177,-71.06884897,623919.455,4555.125
e4bbff5f-2cc1-66c7-00ff-4e194d02bf49,05-02-1962,,999-79-5490,S99921383,X6268997X,Mrs.,Leda374,Lemke654,,Kshlerin58,M,white,nonhispanic,F,Waltham  Massachusetts  US,952 Kilback Junction,Leominster,Massachusetts,Worcester County,1420,42.5209584,-71.77497998,2201666.94,186783.09
3685bf21-cf8b-669f-cc82-ba3f467087c8,13-02-1979,,999-13-9742,S99937234,X79401780X,Mr.,Alvaro283,Altenwerth646,,,S,white,nonhispanic,M,Waltham  Massachusetts  US,140 Roberts Mall Unit 71,Cambridge,Massachusetts,Middlesex County,2139,42.36969764,-71.11107604,1045121.245,13876.335
3e1a89ae-50ce-1b40-e1b6-2a9e9dcac7a3,18-08-1975,,999-58-7990,S99992357,X33589476X,Mr.,Lawrence741,Boyer713,,,S,black,nonhispanic,M,New Bedford  Massachusetts  US,938 Barrows Route,Townsend,Massachusetts,Middlesex County,1469,42.65700313,-71.708918,1139369.125,5577.525
066f03fb-a5aa-5b53-d4a6-b31f5b44a29f,26-06-2000,,999-71-3337,S99944681,X37752615X,Ms.,Porsha375,Spencer878,,,,asian,nonhispanic,F,Sutton  Massachusetts  US,171 Cartwright Station,West Newbury,Massachusetts,Essex County,,42.78926485,-70.94019313,1249966.421,391590.6585
32e8a3ce-f1e7-5002-0cee-d74eed64442e,12-12-1969,,999-81-9551,S99914704,X66416714X,Mr.,Russel238,Moen819,,,M,white,nonhispanic,M,Norwood  Massachusetts  US,1074 Leannon Viaduct Unit 42,New Bedford,Massachusetts,Bristol County,2743,41.50375412,-70.97025436,1305739.513,13517.9175
525ea6a8-91ea-4600-39a6-d6ef271d11ec,27-10-2010,,999-46-8508,,,,Antione404,Hamill307,,,,white,nonhispanic,M,Melrose  Massachusetts  US,596 Legros Path Apt 63,Easton,Massachusetts,Bristol County,,42.02916578,-71.15522635,281353.2,131.22
c75b66ef-356c-8113-5460-1e942419b3cf,03-11-1970,,999-34-4489,S99919632,X56072907X,Mrs.,Tosha401,Kreiger457,,Weber641,M,black,nonhispanic,F,Springfield  Massachusetts  US,590 Waelchi Spur,Holliston,Massachusetts,Middlesex County,,42.19155723,-71.41221144,1464957.248,524542.1625
8471f747-3d66-ed9b-9b34-277ca99303d2,27-10-1979,,999-26-5843,S99941986,X52537876X,Mr.,Hugo693,Quiñónez764,,,M,white,hispanic,M,Marigot  Saint Andrew Parish  DM,210 Murray Route Suite 42,Longmeadow,Massachusetts,Hampden County,1106,42.02542407,-72.58969727,1032495.692,2607.3375
378931d8-1854-534e-a316-6ebaa62b9570,19-02-1994,,999-46-2218,S99943475,X9151913X,Mrs.,Ching589,Morar593,,Altenwerth646,M,white,nonhispanic,F,Sandwich  Massachusetts  US,1014 Cartwright Key Suite 95,Springfield,Massachusetts,Hampden County,1104,42.11711613,-72.64626806,255162.8725,20.1375
ccd81797-18f3-cf40-4f64-f37b7b50d689,21-03-1988,,999-14-7085,S99927990,X26209760X,Mrs.,Miss492,Reichert620,,O'Keefe54,M,white,nonhispanic,F,South Yarmouth  Massachusetts  US,701 Friesen Promenade,Wellesley,Massachusetts,Norfolk County,,42.30555929,-71.24743767,7128124.618,291690.332
bb79a5f5-c5bd-7c04-02b6-9589fd41e840,11-08-2010,,999-61-9730,,,,Valentine262,Sanford861,,,,white,nonhispanic,M,Taunton  Massachusetts  US,684 Cartwright Bridge Unit 85,Merrimac,Massachusetts,Essex County,,42.86011009,-70.99213077,281222.59,2665.68
b141ce4a-6781-10b9-41ac-6dff8f64af54,30-12-1986,,999-62-6482,S99991712,X21007640X,Mr.,Noel608,Windler79,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,395 Hills Street,Amesbury,Massachusetts,Essex County,,42.88853233,-70.94800228,815361.4875,1965.5625
c32ba41a-49da-124e-8858-e6398d9f43ca,02-06-2009,,999-31-6931,,,,Damien170,Ebert178,,,,white,nonhispanic,M,Natick  Massachusetts  US,252 Johnson Route,Chicopee,Massachusetts,Hampden County,1022,42.22088939,-72.62064122,153040.7275,3764.4525
9d02555e-0c14-7cec-d946-ec84ca30bce5,27-12-2005,,999-25-4656,,,,Vicente970,Gleason633,,,,white,nonhispanic,M,Woburn  Massachusetts  US,475 Kutch Plaza Suite 22,Yarmouth Port,Massachusetts,Barnstable County,2675,41.74819366,-70.24733228,397742.3175,588.4425
6ede3346-0149-628e-0025-e2b9d3f54778,02-04-1975,,999-94-3041,S99996140,X56211732X,Ms.,Concha418,Adams676,,,S,white,nonhispanic,F,Amherst  Massachusetts  US,973 Heller Gate,Salem,Massachusetts,Essex County,,42.56351812,-70.85698317,1619099.503,361267.3965
37ab5291-cc03-1798-2097-d35809156954,04-11-1911,29-09-1992,999-93-1944,S99963724,X50742317X,Mrs.,Neoma676,Powlowski563,,Stiedemann542,M,white,nonhispanic,F,Hanover  Massachusetts  US,100 Braun Pathway,Norfolk,Massachusetts,Norfolk County,,42.0842934,-71.2903198,2289279.046,826482.614
b20e00a9-1567-09b9-1dd4-20b4607a2911,02-03-2017,,999-35-7801,,,,Hertha832,Lesch175,,,,white,nonhispanic,F,Fall River  Massachusetts  US,1055 Kunde Fork,Whately,Massachusetts,Franklin County,,42.46481295,-72.68603996,113583.375,3462.135
f56514f4-c048-cf96-796a-d0ec65dbd6e4,05-09-1947,,999-54-2956,S99918777,X1314490X,Mrs.,Alyssa971,Hudson301,,Lowe577,M,white,nonhispanic,F,Gloucester  Massachusetts  US,863 Howell Well,Brockton,Massachusetts,Plymouth County,2302,42.10371699,-71.01045343,2572506.992,206087.5475
e25be42f-7103-4d46-f926-f9eb6f6381b2,17-12-1954,,999-82-1807,S99942823,X19510103X,Mrs.,Marybeth994,Brekke496,,Robel940,M,white,nonhispanic,F,Malden  Massachusetts  US,129 Koss Harbor Suite 99,Chelmsford,Massachusetts,Middlesex County,,42.58049006,-71.37974045,2665896.193,386664.507
361cf862-7199-0230-c62d-3a3319bdc1d6,02-10-2019,,999-47-2555,,,,Johnny786,Blick895,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,1052 Herzog Wynd,Northbridge,Massachusetts,Worcester County,,42.17544061,-71.64367947,43777.47,0
6e24d314-c9ea-989c-f9de-bd89957fdd3a,08-09-1919,20-05-2016,999-13-8151,S99954671,X88214108X,Mr.,Alexander630,Klein929,,,M,white,nonhispanic,M,Georgetown  Massachusetts  US,385 O'Hara Corner,Millville,Massachusetts,Worcester County,,42.03414769,-71.54360777,2387092.278,469484.472
590ad7c6-6cb7-7181-bf1f-818e179c3edc,07-10-1912,05-01-1942,999-79-6748,S99927832,X66073799X,Mrs.,Janna498,Auer97,,Ratke343,M,white,nonhispanic,F,Springfield  Massachusetts  US,1064 Muller Brook Suite 76,Norton,Massachusetts,Bristol County,,41.93147948,-71.17672633,885068.316,491218.744
b28a9876-7b93-c2d5-2c24-df5cefc848b0,27-06-2013,,999-89-4141,,,,Micheline936,Barton704,,,,white,nonhispanic,F,St Petersburg  St Petersburg  RU,417 Johns Estate Unit 86,Weweantic,Massachusetts,Plymouth County,,41.75321958,-70.78367507,211402.52,0
b24f84f8-7adf-2b2e-dfb3-1c1c466d0a74,24-04-2002,,999-98-9613,S99937284,,Mr.,Barney639,Ledner144,,,,white,nonhispanic,M,Sharon  Massachusetts  US,667 Terry Heights,Lynn,Massachusetts,Essex County,1902,42.52343368,-71.0290534,491653.11,493.35
2f877574-2528-9b88-4119-33f99fdd181a,18-03-1989,,999-70-1401,S99996667,X89176166X,Ms.,Etta748,Sporer811,,,S,white,nonhispanic,F,North Falmouth  Massachusetts  US,480 Hodkiewicz View,Newton,Massachusetts,Middlesex County,2461,42.33582997,-71.1584844,2039357.369,397432.621
895c8e87-5ba6-c823-6f40-0e6b6341a09f,09-11-1968,,999-94-4511,S99965007,X44524039X,Mrs.,Carita426,Larson43,,Boehm581,M,white,nonhispanic,F,Charlton  Massachusetts  US,703 Paucek Passage,Leominster,Massachusetts,Worcester County,,42.49835294,-71.73792823,1693805.715,429722.5255
3515e99a-c9ef-2628-6949-bf2ba1d74897,22-09-2003,,999-77-1814,S99958203,,Ms.,Alexandria361,Hilll811,,,,white,nonhispanic,F,Westfield  Massachusetts  US,230 Bartell Promenade,Lexington,Massachusetts,Middlesex County,2420,42.47916107,-71.23310491,467782.68,2824.02
13b1cf83-d511-15a7-5ac3-d5d42f57d6ef,05-10-1983,,999-76-3780,S99971862,X66311943X,Mr.,Zachary28,Hane680,,,S,white,nonhispanic,M,Northbridge  Massachusetts  US,215 Hills Ferry,Cambridge,Massachusetts,Middlesex County,2138,42.34087451,-71.08846373,957945.6325,441.0675
